DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,name,casn,Substance_Type,Substance_Note,SMILES,InChI,InChIKey,formula,MolWt
DTXSID2020185,DTXCID20185,DSSTox_Low,C.I. Direct Blue 6,2602-46-2,Single Compound,,[Na+].[Na+].[Na+].[Na+].NC1=CC(=CC2=CC(=C(\N=N\C3=CC=C(C=C3)C3=CC=C(C=C3)\N=N/C3=C(C=C4C=C(C=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C32H24N6O14S4.4Na/c33-23-13-21(53(41,42)43)9-17-11-25(55(47,48)49)29(31(39)27(17)23)37-35-19-5-1-15(2-6-19)16-3-7-20(8-4-16)36-38-30-26(56(50,51)52)12-18-10-22(54(44,45)46)14-24(34)28(18)32(30)40;;;;/h1-14,39-40H,33-34H2,(H,41,42,43)(H,44,45,46)(H,47,48,49)(H,50,51,52);;;;/q;4*+1/p-4/b37-35-,38-36+;;;;
AuxInfo=1/1/N:20,24,15,17,21,23,14,18,37,51,29,6,35,49,19,16,30,1,22,13,36,50,34,48,28,5,31,2,27,4,32,3,42,56,25,12,26,11,33,47,39,40,41,53,54,55,44,45,46,8,9,10,38,52,43,7;57;58;59;60/E:(1,2,3,4)(5,6,7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22)(23,24)(25,26)(27,28)(29,30)(31,32)(33,34)(35,36)(37,38)(39,40)(41,42,43,44,45,46)(47,48,49,50,51,52)(53,54)(55,56);;;;/gE:(1,2)(3,4);;;;/CRV:53.6,54.6,55.6,56.6;;;;/rA:60CCCCCCSOOO-NNCCCCCCCCCCCCNNCCCCCCOCCCCSOOO-NSOOO-OCCCCSOOO-NNa+Na+Na+Na+/rB:s1;d2;s3;d4;d1s5;s5;d7;d7;s7;s4;d+11;s12;d13;s14;d15;s16;s13d17;s16;d19;s20;d21;s22;s19d23;s22;d-25;s26;d27;s28;d29;s30;s27d31;s32;s31;d34;s35;s30d36;s36;d38;d38;s38;s34;s28;d43;d43;s43;s3;s2;d48;s49;s1d50;s50;d52;d52;s52;s48;;;;;/rC:5.3506,-4.3067,0;5.3506,-5.8466,0;6.6819,-6.6036,0;8.013,-5.8466,0;8.013,-4.3067,0;6.6819,-3.5236,0;9.3702,-3.5236,0;10.1271,-4.8548,0;8.5871,-2.1924,0;10.7013,-2.7667,0;9.3702,-6.6036,0;10.7013,-5.8466,0;12.0325,-6.6036,0;13.3636,-5.8466,0;14.6947,-6.6036,0;14.6947,-8.1696,0;13.3636,-8.9264,0;12.0325,-8.1696,0;16.052,-8.9264,0;17.3831,-8.1696,0;18.7142,-8.9264,0;18.7142,-10.4664,0;17.3831,-11.2495,0;16.052,-10.4664,0;20.0454,-11.2495,0;21.9247,-10.5708,0;22.29,-8.5871,0;23.7256,-8.0651,0;24.0127,-6.5252,0;22.8121,-5.5334,0;21.3766,-6.0815,0;21.1155,-7.5953,0;19.6539,-8.1173,0;20.1759,-5.0897,0;20.463,-3.5497,0;21.8985,-3.0277,0;23.0992,-4.0195,0;22.1857,-1.5139,0;20.6457,-1.2528,0;23.6994,-1.7749,0;22.4466,0,0;18.7403,-5.6117,0;24.9262,-9.057,0;25.918,-7.8564,0;23.9344,-10.2315,0;26.1008,-10.0488,0;6.6819,-8.1696,0;4.0195,-6.6036,0;2.6622,-5.8466,0;2.6622,-4.3067,0;4.0195,-3.5236,0;1.3311,-3.5236,0;.5742,-4.8548,0;2.1141,-2.1924,0;0,-2.7667,0;4.0195,-8.1696,0;13.1287,-12.7893,0;11.5887,-12.7893,0;14.6687,-12.7893,0;10.0227,-12.7893,0;
",MPCYPRXRVWZKGF-GAKUMYFHSA-J,C32H20N6Na4O14S4,932.7521
DTXSID7020186,DTXCID50186,DSSTox_Low,C.I. Direct Blue 15,2429-74-5,Single Compound,,[Na+].[Na+].[Na+].[Na+].COC1=C(C=CC(=C1)C1=CC(OC)=C(C=C1)\N=N/C1=C(C=C2C=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O)\N=N/C1=C(C=C2C=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C34H28N6O16S4.4Na/c1-55-25-9-15(3-5-23(25)37-39-31-27(59(49,50)51)11-17-7-19(57(43,44)45)13-21(35)29(17)33(31)41)16-4-6-24(26(10-16)56-2)38-40-32-28(60(52,53)54)12-18-8-20(58(46,47)48)14-22(36)30(18)34(32)42;;;;/h3-14,41-42H,35-36H2,1-2H3,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;/q;4*+1/p-4/b39-37-,40-38-;;;;
AuxInfo=1/1/N:45,47,21,14,20,15,34,52,17,12,26,3,32,54,16,13,27,2,33,53,31,55,19,10,18,11,25,4,28,1,24,5,29,6,39,56,22,9,23,8,30,7,36,37,38,58,59,60,41,42,43,49,50,51,44,46,35,57,40,48;61;62;63;64/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22)(23,24)(25,26)(27,28)(29,30)(31,32)(33,34)(35,36)(37,38)(39,40)(41,42)(43,44,45,46,47,48)(49,50,51,52,53,54)(55,56)(57,58)(59,60);;;;/gE:(1,2)(3,4);;;;/CRV:57.6,58.6,59.6,60.6;;;;/rA:64CCCCCCONNCCCCCCCCCCCCNNCCCCCCOCCCCSOOO-NSOOO-OCOCSOOO-CCCCNSOOO-Na+Na+Na+Na+/rB:s1;d2;s3;d4;d1s5;s6;s5;d-8;s9;d10;s11;d12;s13;s10d14;s13;d16;s17;d18;s19;s16d20;s19;d-22;s23;d24;s25;d26;s27;s24d28;s29;s28;d31;s32;s27d33;s33;d35;d35;s35;s31;s25;d40;d40;s40;s18;s44;s11;s46;s4;d48;d48;s48;s2;d52;s53;s1d54;s55;s53;d57;d57;s57;;;;;/rC:12.0753,-14.6643,0;11.8242,-16.1713,0;12.9835,-17.1566,0;14.4324,-16.635,0;14.7029,-15.128,0;13.5244,-14.1426,0;13.5244,-12.6164,0;16.577,-14.4518,0;17.2532,-12.5777,0;16.2486,-10.8581,0;17.0215,-9.5251,0;16.2486,-8.1919,0;14.7222,-8.1919,0;13.9494,-9.5251,0;14.7222,-10.8581,0;13.9494,-6.8782,0;14.7222,-5.545,0;13.9494,-4.2119,0;12.4232,-4.2119,0;11.6503,-5.545,0;12.4232,-6.8782,0;11.6503,-2.8787,0;9.699,-2.5503,0;8.1726,-3.8254,0;6.8395,-3.0526,0;5.5063,-3.8254,0;5.5063,-5.3518,0;6.8395,-6.1246,0;8.1726,-5.3518,0;9.5057,-6.1246,0;6.8395,-7.6509,0;5.5063,-8.4237,0;4.1925,-7.6509,0;4.1925,-6.1246,0;2.8595,-8.4237,0;2.0866,-7.0906,0;3.6322,-9.7569,0;1.5264,-9.1772,0;8.1726,-8.4237,0;6.8395,-1.5264,0;8.3658,-1.5264,0;5.3131,-1.5264,0;6.8395,0,0;14.7222,-2.8787,0;13.9494,-1.5649,0;18.5477,-9.5251,0;19.3205,-8.1919,0;15.611,-17.6203,0;16.5963,-16.4418,0;14.6256,-18.7989,0;16.7702,-18.6057,0;10.3751,-16.7123,0;9.1966,-15.7269,0;9.4671,-14.2006,0;10.9162,-13.6789,0;11.1673,-12.1719,0;7.7668,-16.2486,0;8.2886,-17.6784,0;7.2452,-14.7995,0;6.3179,-16.7702,0;0,-9.4477,0;0,-10.9741,0;0,-7.9215,0;0,-12.5198,0;
",OLSOUGWNONTDCK-MCOZZWBDSA-J,C34H24N6Na4O16S4,992.8041
DTXSID2020187,DTXCID80187,DSSTox_Low,C.I. Direct Blue 218,28407-37-6,Single Compound,,[Na+].[Na+].[Na+].[Na+].NC1=CC(=CC2=CC(=C3\N=N/C4=CC=C(C=C4O[Cu]OC3=C12)C1=CC2=C(C=C1)\N=N/C1=C(C=C3C=C(C=C(N)C3=C1O[Cu]O2)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C32H24N6O16S4.2Cu.4Na/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42;;;;;;/h1-12,39-42H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;;;/q;2*+2;4*+1/p-8/b37-35-,38-36-;;;;;;
AuxInfo=1/1/N:24,36,23,35,7,51,26,32,5,41,9,49,25,31,6,42,8,50,10,48,22,34,27,33,4,40,1,43,3,39,2,44,11,56,21,37,20,38,28,47,30,45,13,14,15,53,54,55,17,18,19,58,59,60,12,52,16,57;29;46;61;62;63;64/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22)(23,24)(25,26)(27,28)(29,30)(31,32)(33,34)(35,36)(37,38)(39,40)(41,42)(43,44,45,46,47,48)(49,50,51,52,53,54)(55,56)(57,58);;;;;;/gE:(1,2)(3,4);;;;;;/CRV:55.6,56.6,57.6,58.6;;;;;;/rA:64CCCCCCCCCCNSOOO-SOOO-NNCCCCCCOCuOCCCCCCNNCCCCCCOCuOCCCCSOOO-NSOOO-Na+Na+Na+Na+/rB:d1;s2;d3;s4;s1d5;s6;d7;s8;s1d9;s10;s8;d12;d12;s12;s4;d16;d16;s16;s3;d-20;s21;d22;s23;d24;s25;s22d26;s27;s28;s2s29;s25;d31;s32;d33;s34;s31d35;s34;d-37;s38;d39;s40;d41;s42;s39d43;s44;s45;s33s46;s43;d48;s49;s42d50;s50;d52;d52;s52;s48;s40;d57;d57;s57;;;;;/rC:6.6085,-11.8831,0;7.7907,-10.9131,0;7.5179,-9.3973,0;6.0628,-8.8821,0;4.8806,-9.8521,0;5.1534,-11.3679,0;3.9711,-12.3682,0;4.244,-13.8839,0;5.699,-14.3993,0;6.8813,-13.3989,0;8.3061,-13.9445,0;3.0617,-14.8539,0;2.0917,-13.6717,0;4.0621,-16.0362,0;1.9097,-15.8543,0;5.79,-7.3663,0;4.2742,-7.6392,0;7.3058,-7.0935,0;5.5475,-5.8507,0;8.2758,-8.0635,0;9.7005,-7.5482,0;11.1556,-8.0635,0;11.9438,-6.76,0;13.4594,-6.76,0;14.2476,-8.0635,0;13.4594,-9.3973,0;11.9135,-9.3973,0;11.6407,-10.9131,0;10.4583,-11.9135,0;8.9427,-11.9135,0;15.7634,-8.0635,0;16.5212,-6.76,0;18.0672,-6.76,0;18.8251,-8.0635,0;18.0672,-9.3973,0;16.5515,-9.3973,0;20.2801,-8.5789,0;21.7049,-8.0635,0;22.4931,-6.76,0;23.9482,-7.2754,0;25.1001,-6.3053,0;24.8576,-4.7896,0;23.4025,-4.244,0;22.2203,-5.2444,0;21.038,-4.244,0;19.492,-4.244,0;18.34,-5.2444,0;23.1297,-2.7283,0;24.312,-1.7582,0;25.767,-2.2735,0;26.0096,-3.7893,0;26.919,-1.3035,0;25.9489,-.1213,0;27.9193,-2.4555,0;28.1012,-.3031,0;21.7049,-2.2129,0;24.1907,-8.7911,0;25.7063,-8.5183,0;22.6749,-9.0639,0;24.4635,-10.2765,0;30.3142,0,0;7.1541,-5.2444,0;0,-15.8543,0;26.9493,-10.3372,0;
",GWEZPAIPHHUMTI-QTSXORJLSA-F,C32H16Cu2N6Na4O16S4,1087.8112
DTXSID7020188,DTXCID10188,DSSTox_Low,C.I. Disperse Blue 1,2475-45-8,Single Compound,,NC1=CC=C(N)C2=C1C(=O)C1=C(N)C=CC(N)=C1C2=O,"InChI=1S/C14H12N4O2/c15-5-1-2-6(16)10-9(5)13(19)11-7(17)3-4-8(18)12(11)14(10)20/h1-4H,15-18H2
AuxInfo=1/0/N:6,7,15,16,5,8,14,17,4,3,13,18,11,2,10,9,20,19,12,1/E:(1,2,3,4)(5,6,7,8)(9,10,11,12)(13,14)(15,16,17,18)(19,20)/rA:20OCCCCCCCNNCOCCCCCCNN/rB:d1;s2;d3;s4;d5;s6;s3d7;s8;s5;s4;d11;s11;d13;s14;d15;s16;s2s13d17;s17;s14;/rC:4.0012,0,0;4.0012,-1.5445,0;5.3377,-2.3127,0;5.3377,-3.8492,0;6.6661,-4.6254,0;8.0024,-3.8492,0;8.0024,-2.3127,0;6.6661,-1.5445,0;6.6661,0,0;6.6661,-6.1619,0;4.0012,-4.6254,0;4.0012,-6.1619,0;2.6648,-3.8492,0;1.3364,-4.6254,0;0,-3.8492,0;0,-2.3127,0;1.3364,-1.5445,0;2.6648,-2.3127,0;1.3364,0,0;1.3364,-6.1619,0;
",JSFUMBWFPQSADC-UHFFFAOYSA-N,C14H12N4O2,268.2707
DTXSID2020189,DTXCID40189,DSSTox_Low,FD&C Blue No. 1,3844-45-9,Single Compound,,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O,"InChI=1S/C37H36N2O9S3.2Na/c1-3-38(25-27-9-7-11-33(23-27)49(40,41)42)31-19-15-29(16-20-31)37(35-13-5-6-14-36(35)51(46,47)48)30-17-21-32(22-18-30)39(4-2)26-28-10-8-12-34(24-28)50(43,44)45;;/h5-24H,3-4,25-26H2,1-2H3,(H2-,40,41,42,43,44,45,46,47,48);;/q;2*+1/p-2
AuxInfo=1/2/N:28,50,27,49,7,8,21,43,22,44,20,42,6,9,12,30,32,36,13,29,33,35,18,40,16,38,17,39,11,31,14,34,19,41,5,4,10,15,37,24,25,26,46,47,48,1,3,51,23,45,2;52;53/E:(1,2)(3,4)(7,8)(9,10)(11,12)(15,16,17,18)(19,20,21,22)(23,24)(25,26)(27,28)(29,30)(31,32)(33,34)(38,39)(40,41,42,43,44,45)(46,47,48)(49,50);;/CRV:38+1,48-1,49.6,50.6,51.6;;/rA:53OSOCCCCCCCCCCCN+CCCCCCCSOOO-CCCCCCCCCCNCCCCCCCSOOO-CCO-Na+Na+/rB:d1;d2;s2;d4;s5;d6;s7;s4d8;s5;d10;s11;d12;s13;d14;s15;s16;d17;s18;d19;s20;s17d21;s19;d23;d23;s23;s15;s27;s14;s11d29;s10;d31;s32;d33;s34;s31d35;s34;s37;s38;d39;s40;d41;s42;s39d43;s41;d45;d45;s45;s37;s49;s2;;;/rC:13.5765,-14.8531,0;13.5765,-16.3932,0;13.5765,-17.9332,0;15.1166,-16.3932,0;15.8865,-15.0557,0;17.4063,-15.0557,0;18.1763,-16.3932,0;17.4063,-17.7305,0;15.8865,-17.7305,0;14.8734,-13.3334,0;12.8674,-13.3334,0;12.0973,-14.6707,0;10.5573,-14.6707,0;9.8075,-13.3334,0;8.2675,-13.3334,0;7.4974,-14.6707,0;5.9575,-14.6707,0;5.1874,-15.9878,0;3.6475,-15.9878,0;2.8774,-14.6707,0;3.6475,-13.3334,0;5.1874,-13.3334,0;2.8774,-17.3253,0;4.2148,-18.0952,0;1.5401,-16.5553,0;2.1074,-18.6626,0;7.4974,-11.996,0;5.9575,-11.996,0;10.5573,-11.996,0;12.0973,-11.996,0;15.6434,-11.996,0;14.8734,-10.6586,0;15.6434,-9.3414,0;17.1834,-9.3414,0;17.9535,-10.6586,0;17.1834,-11.996,0;17.9535,-8.0041,0;17.1834,-6.6666,0;17.9535,-5.3293,0;17.1834,-3.9919,0;17.9535,-2.6748,0;19.4934,-2.6748,0;20.2635,-3.9919,0;19.4934,-5.3293,0;17.1834,-1.3374,0;15.846,-2.1074,0;18.5208,-.5674,0;16.4134,0,0;19.4934,-8.0041,0;20.2635,-6.6666,0;12.0366,-16.3932,0;0,-13.8805,0;12.7457,-2.4519,0;
",SGHZXLIDFTYFHQ-UHFFFAOYSA-L,C37H34N2Na2O9S3,792.8484
DTXSID1020190,DTXCID90190,DSSTox_High,C.I. Acid Blue 74,860-22-0,Single Compound,,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=C2N\C(C(=O)C2=C1)=C1\NC2=CC=C(C=C2C1=O)S([O-])(=O)=O,"InChI=1S/C16H10N2O8S2.2Na/c19-15-9-5-7(27(21,22)23)1-3-11(9)17-13(15)14-16(20)10-6-8(28(24,25)26)2-4-12(10)18-14;;/h1-6,17-18H,(H,21,22,23)(H,24,25,26);;/q;2*+1/p-2/b14-13+;;
AuxInfo=1/1/N:13,26,14,27,7,20,8,21,6,19,15,28,4,3,5,18,16,29,17,30,10,11,12,23,24,25,9,22;1;2/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22,23,24,25,26)(27,28);;/gE:(1,2);;/CRV:27.6,28.6;;/rA:30Na+Na+CCCCCCSOOO-CCCNOCCCCSOOO-CCCNO/rB:;;d+3;s4;s5;d6;s7;s8;d9;d9;s9;d8;s13;s6d14;s4s15;d5;s3;s18;d19;s20;s21;d22;d22;s22;d21;s26;s19d27;s3s28;d18;/rC:6.7758,-14.0286,0;5.2467,-14.0286,0;7.4211,-6.6355,0;6.0885,-5.864,0;5.9201,-4.3208,0;4.419,-3.9982,0;3.6474,-2.6654,0;2.1043,-2.6654,0;1.3328,-1.3328,0;0,-2.1043,0;2.6654,-.5612,0;.5612,0,0;1.3328,-3.9982,0;2.1043,-5.345,0;3.6474,-5.345,0;4.6716,-6.4812,0;7.0705,-3.2967,0;7.5895,-8.1647,0;9.0905,-8.4873,0;9.8621,-9.8201,0;11.4053,-9.8201,0;12.1769,-11.1528,0;10.8441,-11.9244,0;13.5096,-10.3812,0;12.9485,-12.4855,0;12.1769,-8.4873,0;11.4053,-7.1406,0;9.8621,-7.1406,0;8.824,-6.0042,0;6.4392,-9.1887,0;
",KHLVKKOJDHCJMG-QDBORUFSSA-L,C16H8N2Na2O8S2,466.3529
DTXSID6020191,DTXCID20191,DSSTox_Low,HC Blue 1,2784-94-3,Single Compound,,CNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,"InChI=1S/C11H17N3O4/c1-12-10-3-2-9(8-11(10)14(17)18)13(4-6-15)5-7-16/h2-3,8,12,15-16H,4-7H2,1H3
AuxInfo=1/0/N:15,4,3,8,11,9,12,6,5,2,1,14,7,16,10,13,17,18/E:(4,5)(6,7)(15,16)(17,18)/CRV:14.5/rA:18CCCCCCNCCOCCONCN+O-O/rB:d1;s2;d3;s4;s1d5;s5;s7;s8;s9;s7;s11;s12;s2;s14;s1;s16;d16;/rC:2.6689,-3.854,0;2.6689,-2.3167,0;4.0035,-1.548,0;5.3379,-2.3167,0;5.3379,-3.854,0;4.0035,-4.6227,0;6.6724,-4.6227,0;8.0068,-3.854,0;9.3413,-4.6227,0;10.6757,-3.854,0;6.6724,-6.1705,0;8.0068,-6.9392,0;9.3413,-6.1705,0;1.3344,-1.548,0;1.3344,0,0;1.3344,-4.6227,0;0,-3.854,0;1.3344,-6.1705,0;
",MWJSMPQOVHQYTE-UHFFFAOYSA-N,C11H17N3O4,255.2704
DTXSID6020193,DTXCID80193,DSSTox_High,HC Blue 2,33229-34-4,Single Compound,,OCCNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,"InChI=1S/C12H19N3O5/c16-6-3-13-11-2-1-10(9-12(11)15(19)20)14(4-7-17)5-8-18/h1-2,9,13,16-18H,3-8H2
AuxInfo=1/0/N:4,3,15,8,11,16,9,12,6,5,2,1,14,7,18,17,10,13,19,20/E:(4,5)(7,8)(17,18)(19,20)/CRV:15.5/rA:20CCCCCCNCCOCCONCCON+O-O/rB:d1;s2;d3;s4;s1d5;s5;s7;s8;s9;s7;s11;s12;s2;s14;s15;s16;s1;s18;d18;/rC:6.9361,-2.6611,0;7.6999,-3.9917,0;6.9361,-5.3345,0;5.3961,-5.3345,0;4.62,-3.9917,0;5.3961,-2.6611,0;3.08,-3.9917,0;2.3038,-5.3345,0;.7638,-5.3345,0;0,-6.665,0;2.3038,-2.6611,0;.7638,-2.6611,0;0,-3.9917,0;9.2399,-3.9917,0;10.0161,-5.3345,0;11.5437,-5.3345,0;12.3199,-6.665,0;7.6999,-1.3306,0;6.9361,0,0;9.2399,-1.3306,0;
",MIWUTEVJIISHCP-UHFFFAOYSA-N,C12H19N3O5,285.2964
DTXSID1020194,DTXCID10194,DSSTox_High,Boric acid,10043-35-3,Single Compound,,OB(O)O,"InChI=1S/BH3O3/c2-1(3)4/h2-4H
AuxInfo=1/0/N:2,1,3,4/E:(2,3,4)/rA:4OBOO/rB:s1;s2;s2;/rC:2.3093,0,0;1.5386,-1.3333,0;2.3093,-2.6667,0;0,-1.3333,0;
",KGBXLFKZBHKPEV-UHFFFAOYSA-N,BH3O3,61.833
DTXSID6020195,DTXCID40195,DSSTox_Low,Potassium bromate,1/2/7758,Single Compound,,[K+].[O-][Br](=O)=O,"InChI=1S/BrHO3.K/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1
AuxInfo=1/1/N:1,2,3,4;5/E:(2,3,4);/CRV:1.5;/rA:5BrOOO-K+/rB:d1;d1;s1;;/rC:3.0799,-1.3358,0;3.8498,0,0;3.8498,-2.6679,0;1.5399,-1.3358,0;0,-1.282,0;
",OCATYIAKPYKMPG-UHFFFAOYSA-M,BrKO3,167.0005
DTXSID1020196,DTXCID70196,DSSTox_Low,Bromoacetaldehyde,17157-48-1,Single Compound,,BrCC=O,"InChI=1S/C2H3BrO/c3-1-2-4/h2H,1H2
AuxInfo=1/0/N:3,2,4,1/rA:4OCCBr/rB:d1;s2;s3;/rC:;1.3311,-.7675,0;2.6662,0,0;3.9974,-.7675,0;
",NMPVEAUIHMEAQP-UHFFFAOYSA-N,C2H3BrO,122.9486
DTXSID6020197,DTXCID00197,DSSTox_Low,Bromocriptine mesylate,22260-51-1,Single Compound,,CS(O)(=O)=O.CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,"InChI=1S/C32H40BrN5O5.CH4O3S/c1-16(2)12-24-29(40)37-11-7-10-25(37)32(42)38(24)30(41)31(43-32,17(3)4)35-28(39)18-13-20-19-8-6-9-22-26(19)21(27(33)34-22)14-23(20)36(5)15-18;1-5(2,3)4/h6,8-9,13,16-18,23-25,34,42H,7,10-12,14-15H2,1-5H3,(H,35,39);1H3,(H,2,3,4)/t18-,23-,24+,25+,31-,32+;/m1./s1
AuxInfo=1/1/N:42,43,40,41,19,21,38,18,20,37,36,34,8,14,15,39,35,10,6,1,2,13,7,27,30,5,3,12,28,25,24,23,17,9,4,11,29,22,16,32,31,33,26;44,46,47,48,45/E:(1,2)(3,4);(2,3,4)/it:im;/CRV:;5.6/rA:48CCCNCCC.eCNC.oNCCCCOBrCCCCNC.eC.eCOC.eCNC.oOOOCCCCCCCCCCCSOOO/rB:;d2;;s2;s1d5;s1;d1;s3;s8;s7;s4P10;s5s9;s2N7;s10s11;d12;s3;s6;s11;d13;d18s20;;s22;n4;s22s24;s23s24;s22;s27;s28;s23s29;d25;d28;N23;N27;P24;s29;N30;s36s37;s34;s35;s35;s39;s39;;s44;d45;d45;s45;/rC:4.004,-7.8333,0;4.004,-10.9054,0;3.6108,-12.3759,0;6.6539,-3.2323,0;2.6499,-10.1191,0;2.6499,-8.6049,0;5.329,-8.6049,0;4.004,-6.2899,0;1.7326,-12.3759,0;5.329,-5.5328,0;6.6539,-7.8333,0;5.329,-3.9894,0;1.3541,-10.9054,0;5.329,-10.1191,0;6.6539,-6.2899,0;4.004,-3.2323,0;4.6301,-13.5116,0;1.3541,-7.8333,0;7.9788,-8.6049,0;0,-10.1191,0;0,-8.6049,0;10.5559,-3.9894,0;10.5559,-2.446,0;8.1972,-3.2178,0;9.0854,-4.4699,0;9.0854,-1.9655,0;11.91,-4.7612,0;13.2059,-3.9894,0;13.2059,-2.446,0;11.91,-1.6889,0;8.634,-5.926,0;14.56,-4.7612,0;10.6288,-.8591,0;11.91,-6.2753,0;7.411,-1.9073,0;14.3707,-1.4269,0;12.1866,-.1747,0;13.73,0,0;13.2059,-7.0615,0;8.1536,-.5387,0;5.8385,-1.9219,0;13.2059,-8.6049,0;14.56,-6.2753,0;9.5222,-11.5606,0;11.0656,-11.5606,0;11.0656,-10.0172,0;11.0656,-13.1039,0;12.6089,-11.5606,0;
",NOJMTMIRQRDZMT-GSPXQYRGSA-N,C33H44BrN5O8S,750.7002
DTXSID1020198,DTXCID30198,DSSTox_Low,Bromodichloromethane,75-27-4,Single Compound,,ClC(Cl)Br,"InChI=1S/CHBrCl2/c2-1(3)4/h1H
AuxInfo=1/0/N:2,4,1,3/E:(3,4)/rA:4ClCClBr/rB:s1;s2;s2;/rC:2.3093,0,0;1.5386,-1.3333,0;2.3093,-2.6667,0;0,-1.3333,0;
",FMWLUWPQPKEARP-UHFFFAOYSA-N,CHBrCl2,163.8286
DTXSID6020199,DTXCID60199,DSSTox_Low,Bromoethane,74-96-4,Single Compound,,CCBr,"InChI=1S/C2H5Br/c1-2-3/h2H2,1H3
AuxInfo=1/0/N:1,2,3/rA:3CCBr/rB:s1;s2;/rC:2.6666,-.7707,0;1.3333,0,0;0,-.7707,0;
",RDHPKYGYEGBMSE-UHFFFAOYSA-N,C2H5Br,108.9651
DTXSID8020200,DTXCID20200,DSSTox_Low,2-Bromo-1-ethanol,540-51-2,Single Compound,,OCCBr,"InChI=1S/C2H5BrO/c3-1-2-4/h4H,1-2H2
AuxInfo=1/0/N:3,2,4,1/rA:4OCCBr/rB:s1;s2;s3;/rC:;1.3311,-.7675,0;2.6662,0,0;3.9974,-.7675,0;
",LDLCZOVUSADOIV-UHFFFAOYSA-N,C2H5BrO,124.9645
